Position,Team,Points,Played,Wins,Draws,Losses,GoalsFor,GoalsAgainst,GoalDifference,League,Year,Predicted_Points
7,SOU,60.0,38.0,18.0,6.0,14.0,54.0,33.0,21.0,premierleague,2014,
8,City SWA,56.0,38.0,16.0,8.0,14.0,46.0,49.0,-3.0,premierleague,2014,
9,City STK,54.0,38.0,15.0,9.0,14.0,48.0,45.0,3.0,premierleague,2014,
10,Palace CRY,48.0,38.0,13.0,9.0,16.0,47.0,51.0,-4.0,premierleague,2014,
11,EVE,47.0,38.0,12.0,11.0,15.0,48.0,50.0,-2.0,premierleague,2014,
12,Ham United WHU,47.0,38.0,12.0,11.0,15.0,44.0,47.0,-3.0,premierleague,2014,
13,Bromwich Albion WBA,44.0,38.0,11.0,11.0,16.0,38.0,51.0,-13.0,premierleague,2014,
14,City LEI,41.0,38.0,11.0,8.0,19.0,46.0,55.0,-9.0,premierleague,2014,
15,United NEW,39.0,38.0,10.0,9.0,19.0,40.0,63.0,-23.0,premierleague,2014,
16,SUN,38.0,38.0,7.0,17.0,14.0,31.0,53.0,-22.0,premierleague,2014,
17,Villa AVL,38.0,38.0,10.0,8.0,20.0,31.0,57.0,-26.0,premierleague,2014,
18,City HUL,35.0,38.0,8.0,11.0,19.0,33.0,51.0,-18.0,premierleague,2014,
19,BUR,33.0,38.0,7.0,12.0,19.0,28.0,53.0,-25.0,premierleague,2014,
20,Park Rangers QPR,30.0,38.0,8.0,6.0,24.0,42.0,73.0,-31.0,premierleague,2014,
1,City LEI,81.0,38.0,23.0,12.0,3.0,68.0,36.0,32.0,premierleague,2015,
2,ARS,71.0,38.0,20.0,11.0,7.0,65.0,36.0,29.0,premierleague,2015,
3,Hotspur TOT,70.0,38.0,19.0,13.0,6.0,69.0,35.0,34.0,premierleague,2015,
4,City MCI,66.0,38.0,19.0,9.0,10.0,71.0,41.0,30.0,premierleague,2015,
5,United MUN,66.0,38.0,19.0,9.0,10.0,49.0,35.0,14.0,premierleague,2015,
6,SOU,63.0,38.0,18.0,9.0,11.0,59.0,41.0,18.0,premierleague,2015,
7,Ham United WHU,62.0,38.0,16.0,14.0,8.0,65.0,51.0,14.0,premierleague,2015,
8,LIV,60.0,38.0,16.0,12.0,10.0,63.0,50.0,13.0,premierleague,2015,
9,City STK,51.0,38.0,14.0,9.0,15.0,41.0,55.0,-14.0,premierleague,2015,
10,CHE,50.0,38.0,12.0,14.0,12.0,59.0,53.0,6.0,premierleague,2015,
11,EVE,47.0,38.0,11.0,14.0,13.0,59.0,55.0,4.0,premierleague,2015,
12,City SWA,47.0,38.0,12.0,11.0,15.0,42.0,52.0,-10.0,premierleague,2015,
13,WAT,45.0,38.0,12.0,9.0,17.0,40.0,50.0,-10.0,premierleague,2015,
14,Bromwich Albion WBA,43.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,premierleague,2015,
15,Palace CRY,42.0,38.0,11.0,9.0,18.0,39.0,51.0,-12.0,premierleague,2015,
16,BOU,42.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,premierleague,2015,
17,SUN,39.0,38.0,9.0,12.0,17.0,48.0,62.0,-14.0,premierleague,2015,
18,United NEW,37.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,premierleague,2015,
19,City NOR,34.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,premierleague,2015,
20,Villa AVL,17.0,38.0,3.0,8.0,27.0,27.0,76.0,-49.0,premierleague,2015,
1,CHE,93.0,38.0,30.0,3.0,5.0,85.0,33.0,52.0,premierleague,2016,
2,Hotspur TOT,86.0,38.0,26.0,8.0,4.0,86.0,26.0,60.0,premierleague,2016,
3,City MCI,78.0,38.0,23.0,9.0,6.0,80.0,39.0,41.0,premierleague,2016,
4,LIV,76.0,38.0,22.0,10.0,6.0,78.0,42.0,36.0,premierleague,2016,
5,ARS,75.0,38.0,23.0,6.0,9.0,77.0,44.0,33.0,premierleague,2016,
6,United MUN,69.0,38.0,18.0,15.0,5.0,54.0,29.0,25.0,premierleague,2016,
7,EVE,61.0,38.0,17.0,10.0,11.0,62.0,44.0,18.0,premierleague,2016,
8,SOU,46.0,38.0,12.0,10.0,16.0,41.0,48.0,-7.0,premierleague,2016,
9,BOU,46.0,38.0,12.0,10.0,16.0,55.0,67.0,-12.0,premierleague,2016,
10,Bromwich Albion WBA,45.0,38.0,12.0,9.0,17.0,43.0,51.0,-8.0,premierleague,2016,
11,Ham United WHU,45.0,38.0,12.0,9.0,17.0,47.0,64.0,-17.0,premierleague,2016,
12,City LEI,44.0,38.0,12.0,8.0,18.0,48.0,63.0,-15.0,premierleague,2016,
13,City STK,44.0,38.0,11.0,11.0,16.0,41.0,56.0,-15.0,premierleague,2016,
14,Palace CRY,41.0,38.0,12.0,5.0,21.0,50.0,63.0,-13.0,premierleague,2016,
15,City SWA,41.0,38.0,12.0,5.0,21.0,45.0,70.0,-25.0,premierleague,2016,
16,BUR,40.0,38.0,11.0,7.0,20.0,39.0,55.0,-16.0,premierleague,2016,
17,WAT,40.0,38.0,11.0,7.0,20.0,40.0,68.0,-28.0,premierleague,2016,
18,City HUL,34.0,38.0,9.0,7.0,22.0,37.0,80.0,-43.0,premierleague,2016,
19,MID,28.0,38.0,5.0,13.0,20.0,27.0,53.0,-26.0,premierleague,2016,
20,SUN,24.0,38.0,6.0,6.0,26.0,29.0,69.0,-40.0,premierleague,2016,
1,City MCI,100.0,38.0,32.0,4.0,2.0,106.0,27.0,79.0,premierleague,2017,
2,United MUN,81.0,38.0,25.0,6.0,7.0,68.0,28.0,40.0,premierleague,2017,
3,Hotspur TOT,77.0,38.0,23.0,8.0,7.0,74.0,36.0,38.0,premierleague,2017,
4,LIV,75.0,38.0,21.0,12.0,5.0,84.0,38.0,46.0,premierleague,2017,
5,CHE,70.0,38.0,21.0,7.0,10.0,62.0,38.0,24.0,premierleague,2017,
6,ARS,63.0,38.0,19.0,6.0,13.0,74.0,51.0,23.0,premierleague,2017,
7,BUR,54.0,38.0,14.0,12.0,12.0,36.0,39.0,-3.0,premierleague,2017,
8,EVE,49.0,38.0,13.0,10.0,15.0,44.0,58.0,-14.0,premierleague,2017,
9,City LEI,47.0,38.0,12.0,11.0,15.0,56.0,60.0,-4.0,premierleague,2017,
10,United NEW,44.0,38.0,12.0,8.0,18.0,39.0,47.0,-8.0,premierleague,2017,
11,Palace CRY,44.0,38.0,11.0,11.0,16.0,45.0,55.0,-10.0,premierleague,2017,
12,BOU,44.0,38.0,11.0,11.0,16.0,45.0,61.0,-16.0,premierleague,2017,
13,Ham United WHU,42.0,38.0,10.0,12.0,16.0,48.0,68.0,-20.0,premierleague,2017,
14,WAT,41.0,38.0,11.0,8.0,19.0,44.0,64.0,-20.0,premierleague,2017,
15,and Hove Albion BHA,40.0,38.0,9.0,13.0,16.0,34.0,54.0,-20.0,premierleague,2017,
16,Town HUD,37.0,38.0,9.0,10.0,19.0,28.0,58.0,-30.0,premierleague,2017,
17,SOU,36.0,38.0,7.0,15.0,16.0,37.0,56.0,-19.0,premierleague,2017,
18,City SWA,33.0,38.0,8.0,9.0,21.0,28.0,56.0,-28.0,premierleague,2017,
19,City STK,33.0,38.0,7.0,12.0,19.0,35.0,68.0,-33.0,premierleague,2017,
20,Bromwich Albion WBA,31.0,38.0,6.0,13.0,19.0,31.0,56.0,-25.0,premierleague,2017,
1,City MCI,98.0,38.0,32.0,2.0,4.0,95.0,23.0,72.0,premierleague,2018,
2,LIV,97.0,38.0,30.0,7.0,1.0,89.0,22.0,67.0,premierleague,2018,
3,CHE,72.0,38.0,21.0,9.0,8.0,63.0,39.0,24.0,premierleague,2018,
4,Hotspur TOT,71.0,38.0,23.0,2.0,13.0,67.0,39.0,28.0,premierleague,2018,
5,ARS,70.0,38.0,21.0,7.0,10.0,73.0,51.0,22.0,premierleague,2018,
6,United MUN,66.0,38.0,19.0,9.0,10.0,65.0,54.0,11.0,premierleague,2018,
7,Wanderers WOL,57.0,38.0,16.0,9.0,13.0,47.0,46.0,1.0,premierleague,2018,
8,EVE,54.0,38.0,15.0,9.0,14.0,54.0,46.0,8.0,premierleague,2018,
9,City LEI,52.0,38.0,15.0,7.0,16.0,51.0,48.0,3.0,premierleague,2018,
10,Ham United WHU,52.0,38.0,15.0,7.0,16.0,52.0,55.0,-3.0,premierleague,2018,
11,WAT,50.0,38.0,14.0,8.0,16.0,52.0,59.0,-7.0,premierleague,2018,
12,Palace CRY,49.0,38.0,14.0,7.0,17.0,51.0,53.0,-2.0,premierleague,2018,
13,United NEW,45.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,premierleague,2018,
14,BOU,45.0,38.0,13.0,6.0,19.0,56.0,70.0,-14.0,premierleague,2018,
15,BUR,40.0,38.0,11.0,7.0,20.0,45.0,68.0,-23.0,premierleague,2018,
16,SOU,39.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,premierleague,2018,
17,and Hove Albion BHA,36.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,premierleague,2018,
18,City CAR,34.0,38.0,10.0,4.0,24.0,34.0,69.0,-35.0,premierleague,2018,
19,FUL,26.0,38.0,7.0,5.0,26.0,34.0,81.0,-47.0,premierleague,2018,
20,Town HUD,16.0,38.0,3.0,7.0,28.0,22.0,76.0,-54.0,premierleague,2018,
1,LIV,99.0,38.0,32.0,3.0,3.0,85.0,33.0,52.0,premierleague,2019,
2,City MCI,81.0,38.0,26.0,3.0,9.0,102.0,35.0,67.0,premierleague,2019,
3,United MUN,66.0,38.0,18.0,12.0,8.0,66.0,36.0,30.0,premierleague,2019,
4,CHE,66.0,38.0,20.0,6.0,12.0,69.0,54.0,15.0,premierleague,2019,
5,City LEI,62.0,38.0,18.0,8.0,12.0,67.0,41.0,26.0,premierleague,2019,
6,Hotspur TOT,59.0,38.0,16.0,11.0,11.0,61.0,47.0,14.0,premierleague,2019,
7,Wanderers WOL,59.0,38.0,15.0,14.0,9.0,51.0,40.0,11.0,premierleague,2019,
8,ARS,56.0,38.0,14.0,14.0,10.0,56.0,48.0,8.0,premierleague,2019,
9,United SHU,54.0,38.0,14.0,12.0,12.0,39.0,39.0,0.0,premierleague,2019,
10,BUR,54.0,38.0,15.0,9.0,14.0,43.0,50.0,-7.0,premierleague,2019,
11,SOU,52.0,38.0,15.0,7.0,16.0,51.0,60.0,-9.0,premierleague,2019,
12,EVE,49.0,38.0,13.0,10.0,15.0,44.0,56.0,-12.0,premierleague,2019,
13,United NEW,44.0,38.0,11.0,11.0,16.0,38.0,58.0,-20.0,premierleague,2019,
14,Palace CRY,43.0,38.0,11.0,10.0,17.0,31.0,50.0,-19.0,premierleague,2019,
15,and Hove Albion BHA,41.0,38.0,9.0,14.0,15.0,39.0,54.0,-15.0,premierleague,2019,
16,Ham United WHU,39.0,38.0,10.0,9.0,19.0,49.0,62.0,-13.0,premierleague,2019,
17,Villa AVL,35.0,38.0,9.0,8.0,21.0,41.0,67.0,-26.0,premierleague,2019,
18,BOU,34.0,38.0,9.0,7.0,22.0,40.0,65.0,-25.0,premierleague,2019,
19,WAT,34.0,38.0,8.0,10.0,20.0,36.0,64.0,-28.0,premierleague,2019,
20,City NOR,21.0,38.0,5.0,6.0,27.0,26.0,75.0,-49.0,premierleague,2019,
1,City MCI,86.0,38.0,27.0,5.0,6.0,83.0,32.0,51.0,premierleague,2020,
2,United MUN,74.0,38.0,21.0,11.0,6.0,73.0,44.0,29.0,premierleague,2020,
3,LIV,69.0,38.0,20.0,9.0,9.0,68.0,42.0,26.0,premierleague,2020,
4,CHE,67.0,38.0,19.0,10.0,9.0,58.0,36.0,22.0,premierleague,2020,
5,City LEI,66.0,38.0,20.0,6.0,12.0,68.0,50.0,18.0,premierleague,2020,
6,Ham United WHU,65.0,38.0,19.0,8.0,11.0,62.0,47.0,15.0,premierleague,2020,
7,Hotspur TOT,62.0,38.0,18.0,8.0,12.0,68.0,45.0,23.0,premierleague,2020,
8,ARS,61.0,38.0,18.0,7.0,13.0,55.0,39.0,16.0,premierleague,2020,
9,United LEE,59.0,38.0,18.0,5.0,15.0,62.0,54.0,8.0,premierleague,2020,
10,EVE,59.0,38.0,17.0,8.0,13.0,47.0,48.0,-1.0,premierleague,2020,
11,Villa AVL,55.0,38.0,16.0,7.0,15.0,55.0,46.0,9.0,premierleague,2020,
12,United NEW,45.0,38.0,12.0,9.0,17.0,46.0,62.0,-16.0,premierleague,2020,
13,Wanderers WOL,45.0,38.0,12.0,9.0,17.0,36.0,52.0,-16.0,premierleague,2020,
14,Palace CRY,44.0,38.0,12.0,8.0,18.0,41.0,66.0,-25.0,premierleague,2020,
15,SOU,43.0,38.0,12.0,7.0,19.0,47.0,68.0,-21.0,premierleague,2020,
16,and Hove Albion BHA,41.0,38.0,9.0,14.0,15.0,40.0,46.0,-6.0,premierleague,2020,
17,BUR,39.0,38.0,10.0,9.0,19.0,33.0,55.0,-22.0,premierleague,2020,
18,FUL,28.0,38.0,5.0,13.0,20.0,27.0,53.0,-26.0,premierleague,2020,
19,Bromwich Albion WBA,26.0,38.0,5.0,11.0,22.0,35.0,76.0,-41.0,premierleague,2020,
20,United SHU,23.0,38.0,7.0,2.0,29.0,20.0,63.0,-43.0,premierleague,2020,
1,City MCI,93.0,38.0,29.0,6.0,3.0,99.0,26.0,73.0,premierleague,2021,
2,LIV,92.0,38.0,28.0,8.0,2.0,94.0,26.0,68.0,premierleague,2021,
3,CHE,74.0,38.0,21.0,11.0,6.0,76.0,33.0,43.0,premierleague,2021,
4,Hotspur TOT,71.0,38.0,22.0,5.0,11.0,69.0,40.0,29.0,premierleague,2021,
5,ARS,69.0,38.0,22.0,3.0,13.0,61.0,48.0,13.0,premierleague,2021,
6,United MUN,58.0,38.0,16.0,10.0,12.0,57.0,57.0,0.0,premierleague,2021,
7,Ham United WHU,56.0,38.0,16.0,8.0,14.0,60.0,51.0,9.0,premierleague,2021,
8,City LEI,52.0,38.0,14.0,10.0,14.0,62.0,59.0,3.0,premierleague,2021,
9,and Hove Albion BHA,51.0,38.0,12.0,15.0,11.0,42.0,44.0,-2.0,premierleague,2021,
10,Wanderers WOL,51.0,38.0,15.0,6.0,17.0,38.0,43.0,-5.0,premierleague,2021,
11,United NEW,49.0,38.0,13.0,10.0,15.0,44.0,62.0,-18.0,premierleague,2021,
12,Palace CRY,48.0,38.0,11.0,15.0,12.0,50.0,46.0,4.0,premierleague,2021,
13,BRE,46.0,38.0,13.0,7.0,18.0,48.0,56.0,-8.0,premierleague,2021,
14,Villa AVL,45.0,38.0,13.0,6.0,19.0,52.0,54.0,-2.0,premierleague,2021,
15,SOU,40.0,38.0,9.0,13.0,16.0,43.0,67.0,-24.0,premierleague,2021,
16,EVE,39.0,38.0,11.0,6.0,21.0,43.0,66.0,-23.0,premierleague,2021,
17,United LEE,38.0,38.0,9.0,11.0,18.0,42.0,79.0,-37.0,premierleague,2021,
18,BUR,35.0,38.0,7.0,14.0,17.0,34.0,53.0,-19.0,premierleague,2021,
19,WAT,23.0,38.0,6.0,5.0,27.0,34.0,77.0,-43.0,premierleague,2021,
20,City NOR,22.0,38.0,5.0,7.0,26.0,23.0,84.0,-61.0,premierleague,2021,
1,City MCI,89.0,38.0,28.0,5.0,5.0,94.0,33.0,61.0,premierleague,2022,
2,ARS,84.0,38.0,26.0,6.0,6.0,88.0,43.0,45.0,premierleague,2022,
3,United MUN,75.0,38.0,23.0,6.0,9.0,58.0,43.0,15.0,premierleague,2022,
4,United NEW,71.0,38.0,19.0,14.0,5.0,68.0,33.0,35.0,premierleague,2022,
5,LIV,67.0,38.0,19.0,10.0,9.0,75.0,47.0,28.0,premierleague,2022,
6,and Hove Albion BHA,62.0,38.0,18.0,8.0,12.0,72.0,53.0,19.0,premierleague,2022,
7,Villa AVL,61.0,38.0,18.0,7.0,13.0,51.0,46.0,5.0,premierleague,2022,
8,Hotspur TOT,60.0,38.0,18.0,6.0,14.0,70.0,63.0,7.0,premierleague,2022,
9,BRE,59.0,38.0,15.0,14.0,9.0,58.0,46.0,12.0,premierleague,2022,
10,FUL,52.0,38.0,15.0,7.0,16.0,55.0,53.0,2.0,premierleague,2022,
11,Palace CRY,45.0,38.0,11.0,12.0,15.0,40.0,49.0,-9.0,premierleague,2022,
12,CHE,44.0,38.0,11.0,11.0,16.0,38.0,47.0,-9.0,premierleague,2022,
13,Wanderers WOL,41.0,38.0,11.0,8.0,19.0,31.0,58.0,-27.0,premierleague,2022,
14,Ham United WHU,40.0,38.0,11.0,7.0,20.0,42.0,55.0,-13.0,premierleague,2022,
15,BOU,39.0,38.0,11.0,6.0,21.0,37.0,71.0,-34.0,premierleague,2022,
16,Forest NFO,38.0,38.0,9.0,11.0,18.0,38.0,68.0,-30.0,premierleague,2022,
17,EVE,36.0,38.0,8.0,12.0,18.0,34.0,57.0,-23.0,premierleague,2022,
18,City LEI,34.0,38.0,9.0,7.0,22.0,51.0,68.0,-17.0,premierleague,2022,
19,United LEE,31.0,38.0,7.0,10.0,21.0,48.0,78.0,-30.0,premierleague,2022,
20,SOU,25.0,38.0,6.0,7.0,25.0,36.0,73.0,-37.0,premierleague,2022,
1,City MCI,85.0,36.0,26.0,7.0,3.0,91.0,33.0,58.0,premierleague,2023,82.08
2,ARS,83.0,36.0,26.0,5.0,5.0,88.0,28.0,60.0,premierleague,2023,81.0
3,LIV,78.0,36.0,23.0,9.0,4.0,81.0,38.0,43.0,premierleague,2023,77.25
4,Villa AVL,67.0,36.0,20.0,7.0,9.0,73.0,53.0,20.0,premierleague,2023,67.09
5,Hotspur TOT,63.0,36.0,19.0,6.0,11.0,71.0,59.0,12.0,premierleague,2023,62.69
6,United NEW,57.0,36.0,17.0,6.0,13.0,79.0,57.0,22.0,premierleague,2023,56.2
7,CHE,57.0,36.0,16.0,9.0,11.0,73.0,61.0,12.0,premierleague,2023,55.94
8,United MUN,54.0,35.0,16.0,6.0,13.0,52.0,55.0,-3.0,premierleague,2023,53.69
9,Ham United WHU,52.0,37.0,14.0,10.0,13.0,59.0,71.0,-12.0,premierleague,2023,52.11
10,and Hove Albion BHA,48.0,36.0,12.0,12.0,12.0,54.0,58.0,-4.0,premierleague,2023,41.01
11,BOU,48.0,37.0,13.0,9.0,15.0,53.0,65.0,-12.0,premierleague,2023,48.07
12,Palace CRY,46.0,37.0,12.0,10.0,15.0,52.0,58.0,-6.0,premierleague,2023,46.33
13,Wanderers WOL,46.0,37.0,13.0,7.0,17.0,50.0,63.0,-13.0,premierleague,2023,46.21
14,FUL,44.0,37.0,12.0,8.0,17.0,51.0,59.0,-8.0,premierleague,2023,44.2
15,EVE,40.0,37.0,13.0,9.0,15.0,39.0,49.0,-10.0,premierleague,2023,48.06
16,BRE,39.0,37.0,10.0,9.0,18.0,54.0,61.0,-7.0,premierleague,2023,38.66
17,Forest NFO,29.0,37.0,8.0,9.0,20.0,47.0,66.0,-19.0,premierleague,2023,33.41
18,Town LUT,26.0,37.0,6.0,8.0,23.0,50.0,81.0,-31.0,premierleague,2023,24.9
19,BUR,24.0,37.0,5.0,9.0,23.0,40.0,76.0,-36.0,premierleague,2023,24.85
20,United SHU,16.0,37.0,3.0,7.0,27.0,35.0,101.0,-66.0,premierleague,2023,16.71
POS,Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seriea,1986,
1,NAPOLI NAP,42.0,30.0,15.0,12.0,3.0,41.0,21.0,20.0,seriea,1986,
2,JUVENTUS JUV,39.0,30.0,14.0,11.0,5.0,42.0,27.0,15.0,seriea,1986,
3,INTER INT,38.0,30.0,15.0,8.0,7.0,32.0,17.0,15.0,seriea,1986,
4,HELLAS VERONA VER,36.0,30.0,12.0,12.0,6.0,36.0,25.0,11.0,seriea,1986,
5,MILAN MIL,35.0,30.0,13.0,9.0,8.0,31.0,21.0,10.0,seriea,1986,
6,SAMPDORIA SAM,35.0,30.0,13.0,9.0,8.0,37.0,21.0,16.0,seriea,1986,
7,ROMA ROM,33.0,30.0,12.0,9.0,9.0,37.0,31.0,6.0,seriea,1986,
8,AVELLINO AVE,30.0,30.0,9.0,12.0,9.0,31.0,38.0,-7.0,seriea,1986,
9,COMO COM,26.0,30.0,5.0,16.0,9.0,16.0,20.0,-4.0,seriea,1986,
10,FIORENTINA FIO,26.0,30.0,8.0,10.0,12.0,30.0,35.0,-5.0,seriea,1986,
11,TORINO TOR,26.0,30.0,8.0,10.0,12.0,26.0,32.0,-6.0,seriea,1986,
12,ASCOLI ASC,24.0,30.0,7.0,10.0,13.0,18.0,33.0,-15.0,seriea,1986,
13,EMPOLI EMP,23.0,30.0,8.0,7.0,15.0,13.0,33.0,-20.0,seriea,1986,
14,BRESCIA BRE,22.0,30.0,7.0,8.0,15.0,25.0,35.0,-10.0,seriea,1986,
15,ATALANTA ATA,21.0,30.0,7.0,7.0,16.0,22.0,32.0,-10.0,seriea,1986,
16,UDINESE UDI,15.0,30.0,6.0,12.0,12.0,25.0,41.0,-16.0,seriea,1986,
POS,Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seriea,1987,
1,MILAN MIL,45.0,30.0,17.0,11.0,2.0,43.0,14.0,29.0,seriea,1987,
2,NAPOLI NAP,42.0,30.0,18.0,6.0,6.0,55.0,27.0,28.0,seriea,1987,
3,ROMA ROM,38.0,30.0,15.0,8.0,7.0,39.0,26.0,13.0,seriea,1987,
4,SAMPDORIA SAM,37.0,30.0,13.0,11.0,6.0,41.0,30.0,11.0,seriea,1987,
5,INTER INT,32.0,30.0,11.0,10.0,9.0,42.0,35.0,7.0,seriea,1987,
6,JUVENTUS JUV,31.0,30.0,11.0,9.0,10.0,35.0,30.0,5.0,seriea,1987,
7,TORINO TOR,31.0,30.0,8.0,15.0,7.0,33.0,30.0,3.0,seriea,1987,
8,FIORENTINA FIO,28.0,30.0,9.0,10.0,11.0,29.0,33.0,-4.0,seriea,1987,
9,CESENA CES,26.0,30.0,7.0,12.0,11.0,23.0,32.0,-9.0,seriea,1987,
10,HELLAS VERONA VER,25.0,30.0,7.0,11.0,12.0,23.0,30.0,-7.0,seriea,1987,
11,COMO COM,25.0,30.0,6.0,13.0,11.0,22.0,37.0,-15.0,seriea,1987,
12,ASCOLI ASC,24.0,30.0,6.0,12.0,12.0,30.0,37.0,-7.0,seriea,1987,
13,PISA PIS,24.0,30.0,6.0,12.0,12.0,23.0,30.0,-7.0,seriea,1987,
14,PESCARA PES,24.0,30.0,8.0,8.0,14.0,27.0,44.0,-17.0,seriea,1987,
15,AVELLINO AVE,23.0,30.0,5.0,13.0,12.0,19.0,39.0,-20.0,seriea,1987,
16,EMPOLI EMP,20.0,30.0,6.0,13.0,11.0,20.0,30.0,-10.0,seriea,1987,
POS,Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seriea,1988,
1,INTER INT,58.0,34.0,26.0,6.0,2.0,67.0,19.0,48.0,seriea,1988,
2,NAPOLI NAP,47.0,34.0,18.0,11.0,5.0,57.0,28.0,29.0,seriea,1988,
3,MILAN MIL,46.0,34.0,16.0,14.0,4.0,61.0,25.0,36.0,seriea,1988,
4,JUVENTUS JUV,43.0,34.0,15.0,13.0,6.0,51.0,36.0,15.0,seriea,1988,
5,SAMPDORIA SAM,39.0,34.0,14.0,11.0,9.0,43.0,25.0,18.0,seriea,1988,
6,ATALANTA ATA,36.0,34.0,11.0,14.0,9.0,37.0,32.0,5.0,seriea,1988,
7,FIORENTINA FIO,34.0,34.0,12.0,10.0,12.0,44.0,43.0,1.0,seriea,1988,
8,ROMA ROM,34.0,34.0,11.0,12.0,11.0,33.0,40.0,-7.0,seriea,1988,
9,LECCE LEC,31.0,34.0,8.0,15.0,11.0,25.0,35.0,-10.0,seriea,1988,
10,LAZIO LAZ,29.0,34.0,5.0,19.0,10.0,23.0,32.0,-9.0,seriea,1988,
11,HELLAS VERONA VER,29.0,34.0,5.0,19.0,10.0,18.0,27.0,-9.0,seriea,1988,
12,ASCOLI ASC,29.0,34.0,9.0,11.0,14.0,30.0,41.0,-11.0,seriea,1988,
13,CESENA CES,29.0,34.0,8.0,13.0,13.0,24.0,39.0,-15.0,seriea,1988,
14,BOLOGNA BOL,29.0,34.0,8.0,13.0,13.0,26.0,43.0,-17.0,seriea,1988,
15,TORINO TOR,27.0,34.0,8.0,11.0,15.0,37.0,49.0,-12.0,seriea,1988,
16,PESCARA PES,27.0,34.0,5.0,17.0,12.0,28.0,43.0,-15.0,seriea,1988,
17,PISA PIS,23.0,34.0,6.0,11.0,17.0,17.0,39.0,-22.0,seriea,1988,
18,COMO COM,22.0,34.0,6.0,10.0,18.0,24.0,49.0,-25.0,seriea,1988,
POS,Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seriea,1989,
1,NAPOLI NAP,51.0,34.0,21.0,9.0,4.0,57.0,31.0,26.0,seriea,1989,
2,MILAN MIL,49.0,34.0,22.0,5.0,7.0,56.0,27.0,29.0,seriea,1989,
3,INTER INT,44.0,34.0,17.0,10.0,7.0,55.0,32.0,23.0,seriea,1989,
4,JUVENTUS JUV,44.0,34.0,15.0,14.0,5.0,56.0,36.0,20.0,seriea,1989,
5,SAMPDORIA SAM,43.0,34.0,16.0,11.0,7.0,46.0,26.0,20.0,seriea,1989,
6,ROMA ROM,41.0,34.0,14.0,13.0,7.0,45.0,40.0,5.0,seriea,1989,
7,ATALANTA ATA,35.0,34.0,12.0,11.0,11.0,36.0,43.0,-7.0,seriea,1989,
8,BOLOGNA BOL,34.0,34.0,9.0,16.0,9.0,29.0,36.0,-7.0,seriea,1989,
9,LAZIO LAZ,31.0,34.0,8.0,15.0,11.0,34.0,33.0,1.0,seriea,1989,
10,BARI BAR,31.0,34.0,6.0,19.0,9.0,34.0,37.0,-3.0,seriea,1989,
11,GENOA GEN,29.0,34.0,6.0,17.0,11.0,27.0,31.0,-4.0,seriea,1989,
12,FIORENTINA FIO,28.0,34.0,7.0,14.0,13.0,41.0,42.0,-1.0,seriea,1989,
13,CESENA CES,28.0,34.0,6.0,16.0,12.0,26.0,36.0,-10.0,seriea,1989,
14,LECCE LEC,28.0,34.0,10.0,8.0,16.0,29.0,46.0,-17.0,seriea,1989,
15,UDINESE UDI,27.0,34.0,6.0,15.0,13.0,37.0,51.0,-14.0,seriea,1989,
16,HELLAS VERONA VER,25.0,34.0,6.0,13.0,15.0,27.0,44.0,-17.0,seriea,1989,
17,CREMONESE CRE,23.0,34.0,5.0,13.0,16.0,29.0,50.0,-21.0,seriea,1989,
18,ASCOLI ASC,21.0,34.0,4.0,13.0,17.0,20.0,43.0,-23.0,seriea,1989,
POS,Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seriea,1990,
1,SAMPDORIA SAM,51.0,34.0,20.0,11.0,3.0,57.0,24.0,33.0,seriea,1990,
2,MILAN MIL,46.0,34.0,18.0,10.0,6.0,46.0,19.0,27.0,seriea,1990,
3,INTER INT,46.0,34.0,18.0,10.0,6.0,56.0,31.0,25.0,seriea,1990,
4,GENOA GEN,40.0,34.0,14.0,12.0,8.0,51.0,36.0,15.0,seriea,1990,
5,TORINO TOR,38.0,34.0,12.0,14.0,8.0,40.0,29.0,11.0,seriea,1990,
6,PARMA PAR,38.0,34.0,13.0,12.0,9.0,35.0,31.0,4.0,seriea,1990,
7,JUVENTUS JUV,37.0,34.0,13.0,11.0,10.0,45.0,32.0,13.0,seriea,1990,
8,NAPOLI NAP,37.0,34.0,11.0,15.0,8.0,37.0,37.0,0.0,seriea,1990,
9,ROMA ROM,36.0,34.0,11.0,14.0,9.0,43.0,37.0,6.0,seriea,1990,
10,ATALANTA ATA,35.0,34.0,11.0,13.0,10.0,38.0,37.0,1.0,seriea,1990,
11,LAZIO LAZ,35.0,34.0,8.0,19.0,7.0,33.0,36.0,-3.0,seriea,1990,
